Sr. No.,DC No.,DC Date,Branch,BCCD Name,Product Description,Product Sr. No.,Date of Purchase,Complaint No.,Part Code,Defect,Visiting Tech Name,Mfg Month/Year,Repair Date,"Defect Age (Years, Months, Days)",PCB Sr. No.,RF Observation,Testing,Failure,Analysis,Component Consumption,Status,Send Date,Engg. Name,Tag Entry By,Consumption Entry
1097,RC2527000784,,LKO,SP ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304042427575,25/10/2024,VARI03082502937396,971039,NOT WORKING,VINOD TIWARI ,2024-01-04 00:00:00,2026-06-01 00:00:00,"2 years, 4 months",NA,NA,Fail,Not Working,EC2/EC3/EC4/R2 FAULTY,EC2/EC3/EC4/R2,OK,,SP,NileshK,AmitG
1114,RC2527000784,,NA,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,N304052451748,2024-08-06 00:00:00,BHOL02052501995003,971039,NA ,NA,2024-01-05 00:00:00,2026-06-01 00:00:00,"2 years, 4 months",NA,NA,Fail,Not Working,U1/IC1/R1/EC1/PCB_LUG FAULTY,U1/IC1/R1/EC1/PCB_LUG,OK,,AD,NileshK,AmitG
1116,RC2527000784,,PATNA,NAHADEVI ENTERPRISES ,MAIN PCB IRX 220F INFRARED COOKTOP,N304012534416,18/04/2025,19062502488136,971039,NOT WORKING,KUNDAN KR ,2024-01-12 00:00:00,2026-06-01 00:00:00,"2 years, 4 months",NA,NA,Fail,Not Working,EC1/IC1 FAULTY,EC1/IC1,OK,,AD,NileshK,AmitG
1129,RC2527000784,,PATNA,JS ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304022492982,2024-06-11 00:00:00,2502699959,971039,NA,HARENDRA KR YADAV ,2024-02-01 00:00:00,2026-06-01 00:00:00,"2 years, 4 months",NA,NA,Fail,Not Working,R9/EC1/R2 FAULTY,R9/EC1/R2,OK,,SW,NileshK,AmitG
1140,RC2527000784,,VARANASI,SS TELECOM,MAIN PCB IRX 220F INFRARED COOKTOP,N304012538233,NA,2956038,971039,Dead,RAJEEV ,2024-01-12 00:00:00,2026-06-01 00:00:00,"2 years, 4 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,AD,NileshK,AmitG
1146,RC2527000784,,NA  ,SHIV SHAKTI ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N304012451043,15/09/2024,2584213,971039,NA ,NA,2024-01-10 00:00:00,2026-06-01 00:00:00,"2 years, 4 months",NA,NA,Fail,Not Working,IC1/EC1/EC1/EC3/R1/EC4/IC1 FAULTY,IC1/EC1/EC1/EC3/R1/EC4/IC1,OK,,VS,NileshK,AmitG
1168,RC2527000784,,NASHIK,MORYA SERVICE,MAIN PCB IRX 220F INFRARED COOKTOP,N304022520417,28/07/2025,2502997523,971039,NA ,JAVED AHMED ,2024-01-09 00:00:00,2026-06-01 00:00:00,"2 years, 4 months",NA,NA,Fail,Not Working,EC1/R1/EC1/IC1 FAULTY,EC1/R1/EC1/IC1,OK,,SW,NileshK,AmitG
1192,RC2527000784,,PATAN,JAANVI ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304022559661,27/06/2025,2502573797,971039,Dead,VIKRAM KR ,2024-01-02 00:00:00,2026-06-01 00:00:00,"2 years, 4 months",NA,NA,Fail,Not Working,BZ/PCB_LUG FAULTY,BZ/PCB_LUG,OK,,VS,NileshK,AmitG
1385,RC2527000784,,PATAN,JAANVI ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304052452624,2024-10-12 00:00:00,2602244505,971039,Dead,VIKRAM  KR ,2024-02-01 00:00:00,2026-06-01 00:00:00,"2 years, 4 months",NA,NA,Fail,Not Working,EC1/R9/EC1/VR1 FAULTY,EC1/R9/EC1/VR1,OK,,AD,NileshK,AmitG
1429,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,N304042436848,31/07/2024,NA  ,971039,Dead,NA ,2024-01-12 00:00:00,2026-06-01 00:00:00,"2 years, 4 months",NA,NA,Fail,Not Working,EC1/R1/R9/EC1 FAULTY,EC1/R1/R9/EC1,OK,,VS,NileshK,AmitG
1075,RC2527000784,,INDORE,NADIRA ,MAIN PCB IRX 220F INFRARED COOKTOP,N30409244415,NA ,2502467831,971039,NA ,NA,2024-03-01 00:00:00,2026-06-01 00:00:00,"2 years, 3 months",NA,NA,Fail,Not Working,EC1/R9/BZ/EC1 FAULTY,EC1/R9/BZ/EC1,OK,,AD,NileshK,AmitG
1156,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,N304032406481,18/07/2024,BHAR04072502653462,971039,Dead,GAURAV KUMAR ,2024-03-01 00:00:00,2026-06-01 00:00:00,"2 years, 3 months",NA,NA,Fail,Not Working,IC1/EC1/EC4/EC1/PCB_LUG/PCB_LUG FAULTY,IC1/EC1/EC4/EC1/PCB_LUG/PCB_LUG,OK,,SW,NileshK,AmitG
1161,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,N304032406382,2025-01-02 00:00:00,BHAR06082502960898,971039,Dead,RUPESH KUMAR,2024-03-01 00:00:00,2026-06-01 00:00:00,"2 years, 3 months",NA,NA,Fail,Not Working,EC1/VR1/CX1/EC1/R1/F1 FAULTY,EC1/VR1/CX1/EC1/R1/F1,OK,,SW,NileshK,AmitG
1458,RC2527000784,,NA  ,KHUSHI ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N30410230598,2024-08-09 00:00:00,MUZR09062502370402,971039,NA ,AVINASH KUMAR ,2023-10-01 00:00:00,2026-01-06 00:00:00,"2 years, 3 months",NA,NA,Pass,Found OK,NA,,NFF,,AD,NileshK,AmitG
1470,RC2527000784,,NA  ,BAJAJ SERVICE CENTRE,MAIN PCB IRX 220F INFRARED COOKTOP,N304022527037,NA ,2667359,971039,NOT WORKING,NA,2023-10-01 00:00:00,2026-01-06 00:00:00,"2 years, 3 months",NA,NA,Pass,Found OK,NA,,NFF,,AD,NileshK,AmitG
30,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,NA,NA,NA,971039,NA,NA,2024-04-01 00:00:00,2026-06-01 00:00:00,"2 years, 2 months",NA,NA,Fail,Not Working,BZ/EC1 FAULTY,BZ/EC1,OK,,VS,NileshK,AmitG
844,RC2527000784,,RAIPUR,BASANT SERVICE,MAIN PCB IRX 220F INFRARED COOKTOP,N304102305672,2025-02-02 00:00:00,RAIR2307250284487,971039,Dead,SHYAM PRAKASH ,2023-10-01 00:00:00,2025-12-11 00:00:00,"2 years, 2 months",NA,NA,Fail,Not Working,R2 FAULTY,R2,OK,,SW,NileshK,AmitG
885,RC2527000784,,INDORE,MAA PITAMBRA ENTERPRISE,MAIN PCB IRX 220F INFRARED COOKTOP,N30412243135,05/02/205,2555820,971039,Dead,HARIOM,2023-10-01 00:00:00,2025-12-11 00:00:00,"2 years, 2 months",NA,NA,Fail,Not Working,EC1/EC2/R1 FAULTY,EC1/EC2/R1,OK,,SW,NileshK,AmitG
935,RC2527000784,,INDORE,NADIRA,MAIN PCB IRX 220F INFRARED COOKTOP,N304122484261,NA,2502440515,971039,NA,PALLAW,2023-10-01 00:00:00,2025-12-11 00:00:00,"2 years, 2 months",NA,NA,Fail,Not Working,EC1/R1 FAULTY,EC1/R1,OK,,VS,NileshK,AmitG
1012,RC2527000784,,PATNA,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,N30402518092,20/02/2025,NA ,971039,NOT WORKING,NA,2023-10-01 00:00:00,2025-12-11 00:00:00,"2 years, 2 months",NA,NA,Fail,Not Working,EC1/IC1 FAULTY,EC1/IC1,OK,,SW,NileshK,AmitG
1040,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,N30422560088,2025-12-05 00:00:00,2502475046,971039,NA,NA,2023-10-01 00:00:00,2025-12-11 00:00:00,"2 years, 2 months",NA,NA,Fail,Not Working,IC1 FAULTY,IC1,OK,,SW,NileshK,AmitG
1042,RC2527000784,,RAIPUR,PERFECT SERVICE CENTER,MAIN PCB IRX 220F INFRARED COOKTOP,N304042417423,14/08/2025,RAIR18072502798782,971039,NA ,MO ASHFAK KURAISHI ,2024-04-01 00:00:00,2026-06-01 00:00:00,"2 years, 2 months",NA,NA,Fail,Not Working,IC1/EC1/R1/VR1/R9 FAULTY,IC1/EC1/R1/VR1/R9,OK,,SW,NileshK,AmitG
1066,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,NA ,NA,NA,971039,NA,NA,2024-04-01 00:00:00,2026-06-01 00:00:00,"2 years, 2 months",NA,NA,Fail,Not Working,R9/EC1/PCB_LUG FAULTY,R9/EC1/PCB_LUG,OK,,VS,NileshK,AmitG
1083,RC2527000784,,NA  ,BADONIYA SALES,MAIN PCB IRX 220F INFRARED COOKTOP,N304042420199,NA ,2502423655,971039,Dead,NA ,2024-04-01 00:00:00,2026-06-01 00:00:00,"2 years, 2 months",NA,NA,Fail,Not Working,R9 FAULTY,R9,OK,,VS,NileshK,AmitG
1135,RC2527000784,,BBSR,CHANDRASEKHAR ELECTRONIC,MAIN PCB IRX 220F INFRARED COOKTOP,N304102320747,2024-10-09 00:00:00,BHUR24052502217481,971039,NA ,NA ,2023-10-01 00:00:00,2025-12-11 00:00:00,"2 years, 2 months",NA,NA,Fail,Not Working,PCB_LUG/PCB_LUG FAULTY,PCB_LUG/PCB_LUG,OK,,SW,NileshK,AmitG
1171,RC2527000784,,NA  ,AE ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304042425155,18/11/2024,25052502226150,971039,NA ,SAHID ,2024-04-01 00:00:00,2026-06-01 00:00:00,"2 years, 2 months",NA,NA,Fail,Not Working,R9/EC1/EC3/IC1 FAULTY,R9/EC1/EC3/IC1,OK,,SW,NileshK,AmitG
1182,RC2527000784,,INDORE,NA  ,MAIN PCB IRX 220F INFRARED COOKTOP,N3041124304712,NA ,1938893,971039,NA ,NA ,2023-10-01 00:00:00,2025-12-11 00:00:00,"2 years, 2 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,SW,NileshK,AmitG
290,RC2527000784,,KANPUR,UNIQ ELECTRIC,MAIN PCB IRX 220F INFRARED COOKTOP,N304122339744,2025-03-07 00:00:00,KANR14082503022317,971039,Dead,ADNAN KHAN ,2023-01-12 00:00:00,2026-01-06 00:00:00,"2 years, 11 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
323,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,N3041123013462,NA,NA,971039,NOT WORKING,NA,2023-01-11 00:00:00,2025-12-11 00:00:00,"2 years, 11 months",NA,NA,Fail,Not Working,IC1/TR1/U1/R6/R7/R2 FAULTY,IC1/TR1/U1/R6/R7/R2,OK,,SW,NileshK,AmitG
448,RC2527000784,,LUCKNOW,SHIVA ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N304122334940,NA,LUCW12082503009563,971039,NOT WORKING,SATISH CHANDRA MISHRA ,2023-01-12 00:00:00,2026-01-06 00:00:00,"2 years, 11 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
585,RC2527000784,,NA  ,SANJEEVANI ELECTRICALS,MAIN PCB IRX 220F INFRARED COOKTOP,NA ,NA ,NA,971039,NA,NA,2023-01-10 00:00:00,2025-12-11 00:00:00,"2 years, 11 months",NA,NA,Fail,Not Working,EC1/R1 FAULTY,EC1/R1,OK,,SW,NileshK,AmitG
592,RC2527000784,,NAGAPUR,VINOD REWINDERS,MAIN PCB IRX 220F INFRARED COOKTOP,N304092403770,14/12/2024,RAIR20072502816200,971039,Dead,RAHUL CHANDRAVANSHI,2023-01-10 00:00:00,2025-12-11 00:00:00,"2 years, 11 months",NA,NA,Fail,Not Working,IC1/R1/PCB_LUG FAULTY,IC1/R1/PCB_LUG,OK,,SW,NileshK,AmitG
613,RC2527000784,,RANCHI,AJAY ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304012460434,2025-03-10 00:00:00,RANI27062502571670,971039,Dead,VICKY ,2023-01-10 00:00:00,2026-01-06 00:00:00,"2 years, 11 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
176,RC2527000784,,LUCKNOW,KUSHAL Agency,MAIN PCB IRX 220F INFRARED COOKTOP,N304022538328,NA,LUCW240825031061182,971039,NOT WORKING,ASHISH KUMAR ,2023-01-12 00:00:00,2025-12-11 00:00:00,"2 years, 10 months",NA,NA,Fail,Not Working,EC1/PCB_LUG FAULTY,EC1/PCB_LUG,OK,,SW,NileshK,AmitG
284,RC2527000784,,BBSR,NA  ,MAIN PCB IRX 220F INFRARED COOKTOP,N304102316716,2024-07-06 00:00:00,2652215,971039,NOT WORKING,NA,2023-01-10 00:00:00,2025-11-11 00:00:00,"2 years, 10 months",NA,NA,Fail,Not Working,PCB_LUG FAULTY,PCB_LUG,OK,,SW,NileshK,AmitG
615,RC2527000784,,NAGPUR,GAURAV ELECTRONIC,MAIN PCB IRX 220F INFRARED COOKTOP,N304022511909,21/05/2025,RAIR15072502763615,971039,NOT WORKING,YOGENDRA,2023-01-10 00:00:00,15-11-2025,"2 years, 10 months",NA,NA,Fail,Not Working,EC1/IC1/R1 FAULTY,EC1/IC1/R1,OK,,AD,NileshK,AmitG
644,RC2527000784,,BBSR,SAI SERVICE CENTER,MAIN PCB IRX 220F INFRARED COOKTOP,N30402255499,26/05/2025,250234982,971039,NOT WORKING,BISWANATH ,2023-01-12 00:00:00,2025-12-11 00:00:00,"2 years, 10 months",NA,NA,Fail,Not Working,R1 FAULTY,R1,OK,,SW,NileshK,AmitG
749,RC2527000784,,RANCHI,NK ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N0304282476068,25/09/2024,RANI11062502396122,971039,Dead,NA,2023-01-12 00:00:00,2025-12-11 00:00:00,"2 years, 10 months",NA,NA,Fail,Not Working,EC1/EC5 FAULTY,EC1/EC5,OK,,SW,NileshK,AmitG
912,RC2527000784,,NA  ,AFNAN SERVICE CENTER,MAIN PCB IRX 220F INFRARED COOKTOP,N304112448781,18/12/2024,NAGR06062502347744,971039,NA,AYYUB KHAN,2023-01-10 00:00:00,15-11-2025,"2 years, 10 months",NA,NA,Fail,Not Working,EC1/IC1/R9/R1 FAULTY,EC1/IC1/R9/R1,OK,,SW,NileshK,AmitG
283,RC2527000784,,BBSR,WEISTRAN SARVICE,MAIN PCB IRX 220F INFRARED COOKTOP,N304032410921,27/04/2024,BHUR17062502459469,971039,NOT WORKING,KISHOR KUMAR KAMPA ,2023-10-01 00:00:00,2025-11-10 00:00:00,"2 years, 1 months",NA,NA,Fail,Not Working,T1/VR1 FAULTY,T1/VR1,OK,,SW,NileshK,AmitG
810,RC2527000784,,INDORE,RATHORE SMART CARE,MAIN PCB IRX 220F INFRARED COOKTOP,N304112432705,13/12/2024,INDE04052502014575,971039,NA,VIJAY P ,2023-10-01 00:00:00,2025-11-10 00:00:00,"2 years, 1 months",NA,NA,Fail,Not Working,VR1/CX1/EC1/R9/R1 FAULTY,VR1/CX1/EC1/R9/R1,OK,,SW,NileshK,AmitG
1021,RC2527000784,,NA  ,RELIABLE POWER SOLUTION,MAIN PCB IRX 220F INFRARED COOKTOP,N304112437964,NA ,KOLA18072502799705,971039,NA,NA,2024-05-01 00:00:00,2026-06-01 00:00:00,"2 years, 1 months",NA,NA,Fail,Not Working,R9 FAULTY,R9,OK,,SW,NileshK,AmitG
1072,RC2527000784,,RANCHI,NK ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N304012517990,NA ,RANI13062502423567,971039,Dead,NA ,2024-05-01 00:00:00,2026-06-01 00:00:00,"2 years, 1 months",NA,NA,Fail,Not Working,R1/IC1/EC1 FAULTY,R1/IC1/EC1,OK,,SW,NileshK,AmitG
1485,RC2527000784,,AHMEDABAD,SHREE KRUPA ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N304102310791,NA,AHMD08082502980833,971039,NOT WORKING,AJAY NANDANIYA ,2023-10-01 00:00:00,2025-11-08 00:00:00,"2 years, 1 months",NA,NA,Fail,Not Working,PCB_LUG FAULTY,PCB_LUG,OK,,AD,NileshK,AmitG
17,RC2527000784,,VARANASI,COMPUTECH,MAIN PCB IRX 220F INFRARED COOKTOP,N304052447984,NA,VARI26072502873020,971039,Dead,SANDEEP GUPTA ,2024-01-05 00:00:00,2026-01-06 00:00:00,"2 years, 0 months",NA,NA,Pass,Found OK,NA,,NFF,,VS,NileshK,AmitG
61,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,NA ,NA ,NA,971039,NA,NA,2024-01-02 00:00:00,2026-01-06 00:00:00,"2 years, 0 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
96,RC2527000784,,NA  ,SUMAN COMMUNICATION,MAIN PCB IRX 220F INFRARED COOKTOP,NA,NA,AGRA030925031878,971039,Dead,SANDEEP,2024-01-04 00:00:00,2026-01-06 00:00:00,"2 years, 0 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
112,RC2527000784,,LKO,SA ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304012466487,21/10/2024,NA,971039,Dead,NA,2024-01-01 00:00:00,2026-01-06 00:00:00,"2 years, 0 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
117,RC2527000784,,GORAKHPUR,SHOEB ELECTRICALS,MAIN PCB IRX 220F INFRARED COOKTOP,N304012544133,NA,GORR25082503114433,971039,NOT WORKING,BHOLA YADAV,2024-01-03 00:00:00,2026-01-06 00:00:00,"2 years, 0 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
164,RC2527000784,,LUCKNOW,KUSHAL Agency,MAIN PCB IRX 220F INFRARED COOKTOP,N304012460006,NA,LUCW23082503101036,971039,NOT WORKING,JAI PRAKASH ,2024-01-01 00:00:00,2026-01-06 00:00:00,"2 years, 0 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
170,RC2527000784,,AGRA,SUMAN COMMUNICATION,MAIN PCB IRX 220F INFRARED COOKTOP,N304112435410,NA,AGRA06082502964258,971039,Dead,SANDEEP ,2024-01-04 00:00:00,2026-01-06 00:00:00,"2 years, 0 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
181,RC2527000784,,LUCKNOW,SS APPLIANCES,MAIN PCB IRX 220F INFRARED COOKTOP,N304110248042,NA,GORR030748727,971039,Dead,NA,2024-01-03 00:00:00,2026-01-06 00:00:00,"2 years, 0 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
236,RC2527000784,,AGRA,ASTHA COMMUNICATION,MAIN PCB IRX 220F INFRARED COOKTOP,N304022565816,NA,AGRA11082502992451,971039,Dead,SOURESH ,2024-01-02 00:00:00,2026-01-06 00:00:00,"2 years, 0 months",NA,NA,Pass,Found OK,NA,,NFF,,VS,NileshK,AmitG
299,RC2527000784,,BBSR ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,NA ,2024-11-11 00:00:00,CUTK1107202721609,971039,Dead,SATYA ,2024-01-02 00:00:00,2026-01-06 00:00:00,"2 years, 0 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
310,RC2527000784,,LUCKNOW,SS APPLIANCES,MAIN PCB IRX 220F INFRARED COOKTOP,N304122499778,NA,GORR1007250271558,971039,Dead,NA,2024-01-05 00:00:00,2026-01-06 00:00:00,"2 years, 0 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
326,RC2527000784,,BBSR,SANTOSHI ELCTRONIC,MAIN PCB IRX 220F INFRARED COOKTOP,N304042425164,20/11/2024,BHUR01062502299054,971039,NOT WORKING,ISWAR ,2024-01-04 00:00:00,2026-01-06 00:00:00,"2 years, 0 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
358,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,N304022557185,NA,2502687882,971039,NOT WORKING,NA,2024-01-04 00:00:00,2026-01-06 00:00:00,"2 years, 0 months",NA,NA,Pass,Found OK,NA,,NFF,,AD,NileshK,AmitG
505,RC2527000784,,NA  ,NA  ,MAIN PCB IRX 220F INFRARED COOKTOP,NA,NA,NA,971039,NA,NA,2023-11-01 00:00:00,2025-11-10 00:00:00,"2 years, 0 months",NA,NA,Fail,Not Working,EC1/R1 FAULTY,EC1/R1,OK,,SW,NileshK,AmitG
546,RC2527000784,,AHMEDABAD,SHIV ELECTRIC AND SERVICE,MAIN PCB IRX 220F INFRARED COOKTOP,N304022591513,NA,AHMD17072502791144,971039,NOT WORKING,ANIRUDDH B ZANKAT ,2023-10-01 00:00:00,2025-10-12 00:00:00,"2 years, 0 months",NA,NA,Fail,Not Working,Q2/R1/EC5/EC1 FAULTY,Q2/R1/EC5/EC1,OK,,SW,NileshK,AmitG
743,RC2527000784,,NA  ,RAJ ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N304072454759,18/10/2024,NA,971039,Dead,NA,2024-01-02 00:00:00,2026-01-06 00:00:00,"2 years, 0 months",NA,NA,Pass,Found OK,NA,,NFF,,VS,NileshK,AmitG
790,RC2527000784,,INDORE,PAWAR TRADERS,MAIN PCB IRX 220F INFRARED COOKTOP,N30409242857,28/12/2024,JABR02052501994449,971039,28/12/2024,NA,2024-01-01 00:00:00,2026-01-06 00:00:00,"2 years, 0 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
806,RC2527000784,,JABALPUR,EEI,MAIN PCB IRX 220F INFRARED COOKTOP,N304072455546,2024-10-04 00:00:00,JABR26042501947224,971039,Dead,MONU VISHWKARMA ,2024-01-01 00:00:00,2026-01-06 00:00:00,"2 years, 0 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
827,RC2527000784,,INDORE,RATHORE SMART CARE,MAIN PCB IRX 220F INFRARED COOKTOP,N304042436030,2024-08-05 00:00:00,INDE10052502070239,971039,Dead,VIJAY PRAJAPATI ,2024-01-01 00:00:00,2026-01-06 00:00:00,"2 years, 0 months",NA,NA,Pass,Found OK,NA,,NFF,,AD,NileshK,AmitG
985,RC2527000784,,NAGAPUR,VINOD REWINDERS,MAIN PCB IRX 220F INFRARED COOKTOP,N304122339579,22/08/2024,RAIR22062502514742,971039,Dead,RAHUL CHANDRAVANSHI,2023-12-01 00:00:00,2025-12-11 00:00:00,"2 years, 0 months",NA,NA,Fail,Not Working,EC1/IC1/R1 FAULTY,EC1/IC1/R1,OK,,SW,NileshK,AmitG
1005,RC2527000784,,SATNA,GULSHAN EANTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304112452134,NA ,2339531,971039,Dead,ARMAN KHAN,2023-11-01 00:00:00,2025-11-11 00:00:00,"2 years, 0 months",NA,NA,Fail,Not Working,EC1/VR1/R1 FAULTY,EC1/VR1/R1,OK,,VS,NileshK,AmitG
1205,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,N3041224073739,29/04/2025,2502939703,971039,NA,HEMANTA ,2024-01-04 00:00:00,2026-01-06 00:00:00,"2 years, 0 months",NA,NA,Pass,Found OK,NA,,NFF,,VS,NileshK,AmitG
1218,RC2527000784,,INDORE,SHRI BALAJI ENTERPISES,MAIN PCB IRX 220F INFRARED COOKTOP,N3040824076995,20/04/2025,502162800,971039,Dead,SONU YADAV ,2024-01-03 00:00:00,2026-01-06 00:00:00,"2 years, 0 months",NA,NA,Pass,Found OK,NA,,NFF,,VS,NileshK,AmitG
1225,RC2527000784,,INDORE,VK MARKETING,MAIN PCB IRX 220F INFRARED COOKTOP,E201022336380,2025-10-06 00:00:00,2502383231,971039,NA ,NA ,2023-10-01 00:00:00,2025-10-12 00:00:00,"2 years, 0 months",NA,NA,Fail,Not Working,U1/EC1/EC5/EC2/R9/PCB_LUG FAULTY,U1/EC1/EC5/EC2/R9/PCB_LUG,OK,,SW,NileshK,AmitG
1250,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,NA ,NA ,2285713,971039,Dead,HASIF ,2024-01-05 00:00:00,2026-01-06 00:00:00,"2 years, 0 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
1437,RC2527000784,,RAIPUR,BASANT SERVICES ,MAIN PCB IRX 220F INFRARED COOKTOP,N304012472504,2025-05-02 00:00:00,RAIR08072502691977,971039,NOT WORKING,SHYAM PRAKASH ,2024-01-01 00:00:00,2026-01-06 00:00:00,"2 years, 0 months",NA,NA,Pass,Found OK,NA,,NFF,,VS,NileshK,AmitG
1445,RC2527000784,,BHAGALPUR,GAYATR REF ,MAIN PCB IRX 220F INFRARED COOKTOP,N304022493354,2024-12-12 00:00:00,BHAR05062502339972,971039,NOT WORKING,ZEESHAN AHMAD ,2024-01-02 00:00:00,2026-01-06 00:00:00,"2 years, 0 months",NA,NA,Pass,Found OK,NA,,NFF,,VS,NileshK,AmitG
1487,RC2527000784,,PATNA,NRS SERVICE,MAIN PCB IRX 220F INFRARED COOKTOP,N304022482279,17/08/2024,RANI27062502502572314,971039,NOT WORKING,NA ,2024-01-05 00:00:00,2026-01-06 00:00:00,"2 years, 0 months",NA,NA,Pass,Found OK,NA,,NFF,,VS,NileshK,AmitG
1518,RC2527000784,,NA,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,NA ,2025-08-01 00:00:00,2677977,971039,Dead,NA ,2023-12-01 00:00:00,2025-12-11 00:00:00,"2 years, 0 months",NA,NA,Fail,Not Working,EC1/IC1 FAULTY,EC1/IC1,OK,,SW,NileshK,AmitG
1519,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,N304122336782,NA ,2357918,971039,Dead,NA ,2023-12-01 00:00:00,2025-12-11 00:00:00,"2 years, 0 months",NA,NA,Fail,Not Working,EC1/R9 FAULTY,EC1/R9,OK,,SW,NileshK,AmitG
443,RC2527000784,,,,MAIN PCB IRX 220F INFRARED COOKTOP,,,,971039,,,,2025-11-10 00:00:00,"125 years, 10 months",NA,NA,Fail,Not Working,PCB_LUG FAULTY,PCB_LUG,OK,,AD,NileshK,AmitG
8,RC2527000784,,AURANGABAD,SAGAR  INTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304122412260,25/03/2025,AURD16062502446508,971039,NOT WORKING,NA,2024-01-12 00:00:00,2025-11-08 00:00:00,"1 years, 9 months",NA,NA,Fail,Not Working,R1/PCB_LUG FAULTY,R1/PCB_LUG,OK,,AD,NileshK,AmitG
60,RC2527000784,,HUBLI,SS HOME APPLIANCES,MAIN PCB IRX 220F INFRARED COOKTOP,N304042430496,31/10/2024,HUBI22042501901525,971039,NOT WORKING,MD SHABAZ,2024-01-04 00:00:00,2025-10-11 00:00:00,"1 years, 9 months",NA,NA,Fail,Not Working,CX1/F1/VR1 FAULTY,CX1/F1/VR1,OK,,AD,NileshK,AmitG
70,RC2527000784,,LUCKNOW,CHITRA ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304122490751,NA,LUCW23082503102867,971039,NOT WORKING,CHANDRA,2024-02-01 00:00:00,14-11-2025,"1 years, 9 months",NA,NA,Fail,Not Working,EC1/IC1/R1 FAULTY,EC1/IC1/R1,OK,,VS,NileshK,AmitG
72,RC2527000784,,NA  ,NA  ,MAIN PCB IRX 220F INFRARED COOKTOP,NA,NA,NA,971039,NA,NA,2024-01-02 00:00:00,2025-10-11 00:00:00,"1 years, 9 months",NA,NA,Fail,Not Working,R2/R9/EC1 FAULTY,R2/R9/EC1,OK,,SW,NileshK,AmitG
