Sr. No.,DC No.,DC Date,Branch,BCCD Name,Product Description,Product Sr. No.,Date of Purchase,Complaint No.,Part Code,Defect,Visiting Tech Name,Mfg Month/Year,Repair Date,"Defect Age (Years, Months, Days)",PCB Sr. No.,RF Observation,Testing,Failure,Analysis,Component Consumption,Status,Send Date,Engg. Name,Tag Entry By,Consumption Entry
65,RC2527000784,,LUCKNOW,SHIVA ELECTRICAL,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201072438667,NA,LUCW19082503061944-1,974290,NOT WORKING,YOGESH KUMAR TIWARI,45748,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
66,RC2527000784,,PRATAPGARH,COMPUTECH,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201112423472,NA,VARI28082503141464-1,974290,Dead,SANDEEP GUPTA,45597,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
67,RC2527000784,,GORAKHPUR,MAZZ ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,C152092158363,45606,GORR200525021776813,974290,NOT WORKING,RADHE,NA,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,VS,RevatiJ,AmitG
68,RC2527000784,,AGRA,ASTHA COMMUNICATION,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201092392837,NA,AGRA020925031849133-1,974290,Dead,SOUSABH,45658,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,VS,RevatiJ,AmitG
69,RC2527000784,,LUCKNOW,S.K ENTERPRESES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201092424501,17/12/2025,VAR12608250312795-1,974290,Dead,NA,45627,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,VS,RevatiJ,AmitG
70,RC2527000784,,AGRA,SUMAN COMMUNICATION,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E20109241877,NA,AGRA12082503005437-1,974290,Dead,MAJEED,45627,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
71,RC2527000784,,LUCKNOW,S.K ENTERPRESES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201122452078,45962,VAR12608250312920-1,974290,Dead,NA,45627,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
72,RC2527000784,,KANPUR,SHIVHANE ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,X999082367350,25/08/2024,KANR18082503046372-1,974290,Dead,SHIVAM KUMAR,44958,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
73,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,NA,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
74,RC2527000784,,KANPUR,LAXMI ELECTRICAL,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201022344662,26/07/2025,KANR02092503182367-1,974290,NOT WORKING,INSHAD,44958,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
75,RC2527000784,,VARANASI,ARYAN SOLUTION,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201122433309,NA,18082503048062-1,974290,NOT WORKING,AJAY,45597,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
76,RC2527000784,,BAREILLY,THREE SIGMA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E2010125050617,NA,BARY24032503108528-1,974290,NOT WORKING,SHAVESH,45658,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,VS,RevatiJ,AmitG
77,RC2527000784,,KUSHINAGAR,AYANSHI ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,X999122239620,NA,GORV19082503064207-1,974290,Dead,ANAND TIWARI,45597,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,VS,RevatiJ,AmitG
78,RC2527000784,,LUCKNOW,SHIVA ELECTRICAL,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E20109245859,NA,LUCW23082503095153-1,974290,NOT WORKING,SHRAVAN,45627,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
79,RC2527000784,,AGRA,SUMAN COMMUNICATION,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E20109243367,NA,AGRA07082502970148-1,974290,Dead,SANDEEP,45748,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
80,RC2527000784,,KUSHINAGAR,AYANSHI ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201072441288,NA,GORR26082503124355-1,974290,NOT WORKING,AKHILESH YADAV,45536,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
81,RC2527000784,,LUCKNOW,S.K ENTERPRESES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201112450211,17/01/2025,VAR1030925031942101,974290,Dead,AJAY,45658,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,VS,RevatiJ,AmitG
82,RC2527000784,,LUCKNOW,S.K ENTERPRESES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201112475024,20/12/2024,VAR103092504784,974290,Dead,AJAY,45536,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
83,RC2527000784,,LKO,S.P ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201102420538,45839,VARI20082503071467-1,974290,NA,MAHOHAR LAL,45597,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
84,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,45748,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,VS,RevatiJ,AmitG
85,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,45748,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
86,RC2527000784,,KANPUR,ILIYAS ELECTRICALS,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201102411527,45963,KANR05082502953239-1,974290,NA,RAHUL KUMAR,45261,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
87,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,B030112330289,45481,VARI300825031523,974290,Dead,NA,44835,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
88,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,45658,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
89,RC2527000784,,NA,OM ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201072353933,NA,LULW01072502617050-1,974290,Dead,AJAY VARMA,45108,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
90,RC2527000784,,AGRA,ASTHA COMMUNICATION,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,X999082367370,NA,AGRA30062502608674-1,974290,Dead,KARAN,45597,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
91,RC2527000784,,DELHI,A.K . SERVICES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201062434740,NA,974290,974290,Dead,NA,45444,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
92,RC2527000784,,RANCHI,N.K ELECTRICAL,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E20192212114,45542,RANI10072502714927,974290,Dead,NA,44896,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,VS,RevatiJ,AmitG
93,RC2527000784,,LUCKNOW,PRAYAG ELECTRICAL,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201102419849,45778,VARI04072502644399-1,974290,NOT WORKING,DEEPAK,44866,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,VS,RevatiJ,AmitG
94,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,45536,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
95,RC2527000784,,PATNA,M/S MAHADEVI ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201062428115,30/10/2024,2306250258010-1,974290,NOT WORKING,KUNDAN KUMAR,45474,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,VS,RevatiJ,AmitG
96,RC2527000784,,LKO,SHOEB ELECTRICALS,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201072451012,NA,GORR11072502723643,974290,Dead,BHOLA,45536,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,VS,RevatiJ,AmitG
97,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,45139,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
98,RC2527000784,,NA,SAGAR ELECTRICAL,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E20132573977,NA,6072502671495,974290,NOT WORKING,NA,45474,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
99,RC2527000784,,VARANASI,S.S.TELECOM,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201122428817,NA,2818451,974290,Dead,ASHOK,45627,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
100,RC2527000784,,AGRA,ASTHA COMMUNICATION,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201092448043,NA,AGRA23062502519409-1,974290,Dead,ROHIT,45170,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
101,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201062425755,45545,2502803880-1,974290,Dead,NA,NA,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
102,RC2527000784,,NAGAPUR,SHIVAM SERVICE,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201082374113,15/05/2025,NAGR26072502873656,974290,NOT WORKING,SURAJ,45139,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
103,RC2527000784,,LUCKNOW,PATHAK REFRIGERATION,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201092390747,45547,KANR04072502647480,974290,Dead,SHIVAM,45170,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,VS,RevatiJ,AmitG
104,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,45444,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
105,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,45444,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
106,RC2527000784,,BBSR,WEISTRAN SARVICE,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201022567043,13/07/2025,BHUR26072502871765-2,974290,Dead,SOMNNATH CHAHA,45505,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
107,RC2527000784,,NAGAPUR,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201062585350,NA,NAGR22072502833465,974290,NOT WORKING,NA,NA,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
108,RC2527000784,,AGRA,ALINA HOME APPLIANCES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201072351385,45662,AGRA21072502820992,974290,Dead,NA,,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,SP,RevatiJ,AmitG
109,RC2527000784,,MANVADAR,MADHVI SALES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201082447085,NA,AHMD09082502983096-1,974290,Dead,BIPINBHAI GOHEL,45139,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,VS,RevatiJ,AmitG
110,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,45597,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,VS,RevatiJ,AmitG
111,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,45505,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,VS,RevatiJ,AmitG
112,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,45108,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,VS,RevatiJ,AmitG
113,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,45566,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,VS,RevatiJ,AmitG
114,RC2527000784,,LUCKNOW,S.K ENTERPRESES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201122411295,45839,VARI110196225070522,974290,Dead,NA,45566,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,VS,RevatiJ,AmitG
115,RC2527000784,,NAGPUR,VINOD ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201092450626,22/02/2025,07082502965564-1,974290,Dead,NA,45536,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,VS,RevatiJ,AmitG
116,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E2010824046405,15/04/2025,2502814557-1,974290,Dead,PRATAP RAUT,NA,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,VS,RevatiJ,AmitG
117,RC2527000784,,AGRA,ASTHA COMMUNICATION,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E20110235449,NA,AGRA08072502687666-1,974290,Dead,ROHIT,45474,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,VS,RevatiJ,AmitG
118,RC2527000784,,LUCKNOW,MANOJ ELECTRICAL,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201062428529,45481,LUCW01082502921221,974290,Dead,KAUSHAL,45444,,,NA,NA,Pass,Found OK,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,NFF,,VS,RevatiJ,AmitG
119,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,44933,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED,OK,,VS,RevatiJ,AmitG
120,RC2527000784,,KOLKATA,BANI ENTEPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201092391413,17/03/2025,KOL225062502543024-1,974290,NOT WORKING,PARTHA MONDAL,44935,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S2/S5/S9/S10/S11/S12 FAULTY,S2/S5/S9/S10/S11/S12,OK,,VS,RevatiJ,AmitG
121,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,44572,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S11/LED FAULTY,S11/LED,OK,,VS,RevatiJ,AmitG
122,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,45298,2025-02-12 00:00:00,,NA,NA,Fail,Not Working,S4 FAULTY,S4,OK,,SP,RevatiJ,AmitG
123,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,44936,2025-02-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
124,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,NA,2025-02-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
125,RC2527000784,,PATNA,SHREE GANPATI SERVICES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201092449551,45726,BHAR08062502366140,974290,NOT WORKING,SONU,NA,2025-02-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,VS,RevatiJ,AmitG
126,RC2527000784,,INDORE,SHIR BALAJI ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E2011224043627,13/05/2025,50300686-1,974290,Dead,PRADEEP SHARMA,45302,2025-02-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
127,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,44935,2025-02-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
128,RC2527000784,,RANCHI,N.K ELECTRICAL ,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201102399955,14/11/2024,RAN116072502777794,974290,Dead,OM,NA,2025-02-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,VS,RevatiJ,AmitG
129,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,44567,2025-02-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
130,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,45300,2025-02-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
